x-axis,1,2
second,Volt,Volt
-47.85000E-06,-402.01004595E-03,+11.94974868000E+00
-47.80000E-06,-402.01004595E-03,+11.94974868000E+00
-47.75000E-06,-402.01004595E-03,+11.86934667081E+00
-47.70000E-06,-402.01004595E-03,+11.94974868000E+00
-47.65000E-06,-482.41205513E-03,+11.94974868000E+00
-47.60000E-06,-482.41205513E-03,+11.94974868000E+00
-47.55000E-06,-482.41205513E-03,+11.94974868000E+00
-47.50000E-06,-482.41205513E-03,+11.94974868000E+00
-47.45000E-06,-562.81406432E-03,+11.94974868000E+00
-47.40000E-06,-557.78893875E-03,+11.94974868000E+00
-47.35000E-06,-562.81406432E-03,+11.94974868000E+00
-47.30000E-06,-562.81406432E-03,+11.94974868000E+00
-47.25000E-06,-643.21607351E-03,+11.94974868000E+00
-47.20000E-06,-562.81406432E-03,+11.86934667081E+00
-47.15000E-06,-562.81406432E-03,+11.06030145334E+00
-47.10000E-06,-638.19094794E-03,+135.67845477E-03
-47.05000E-06,-643.21607351E-03,+50.25132000E-03
-47.00000E-06,-643.21607351E-03,+50.25132000E-03
-46.95000E-06,-643.21607351E-03,+50.25132000E-03
-46.90000E-06,-643.21607351E-03,+50.25132000E-03
-46.85000E-06,-723.61808270E-03,+50.25132000E-03
-46.80000E-06,-723.61808270E-03,+50.25132000E-03
-46.75000E-06,-798.99496632E-03,+50.25132000E-03
-46.70000E-06,-798.99496632E-03,-25.12556361E-03
-46.65000E-06,-798.99496632E-03,+50.25132000E-03
-46.60000E-06,-804.02009189E-03,+50.25132000E-03
-46.55000E-06,-798.99496632E-03,+50.25132000E-03
-46.50000E-06,-804.02009189E-03,+50.25132000E-03
-46.45000E-06,-804.02009189E-03,+50.25132000E-03
-46.40000E-06,-804.02009189E-03,+50.25132000E-03
-46.35000E-06,-804.02009189E-03,+50.25132000E-03
-46.30000E-06,-884.42210108E-03,+50.25132000E-03
-46.25000E-06,-884.42210108E-03,+50.25132000E-03
-46.20000E-06,-959.79898470E-03,+50.25132000E-03
-46.15000E-06,-884.42210108E-03,+50.25132000E-03
-46.10000E-06,-884.42210108E-03,+50.25132000E-03
-46.05000E-06,-964.82411027E-03,+50.25132000E-03
-46.00000E-06,-964.82411027E-03,+50.25132000E-03
-45.95000E-06,-1.04020099388E+00,+50.25132000E-03
-45.90000E-06,-1.04522611946E+00,+50.25132000E-03
-45.85000E-06,-1.04522611946E+00,+50.25132000E-03
-45.80000E-06,-1.04522611946E+00,+55.27644558E-03
-45.75000E-06,-1.04522611946E+00,+50.25132000E-03
-45.70000E-06,-1.04522611946E+00,+50.25132000E-03
-45.65000E-06,-1.04522611946E+00,+50.25132000E-03
-45.60000E-06,-1.04522611946E+00,+50.25132000E-03
-45.55000E-06,-1.04522611946E+00,+50.25132000E-03
-45.50000E-06,-1.12562812865E+00,+50.25132000E-03
-45.45000E-06,-1.12562812865E+00,+55.27644558E-03
-45.40000E-06,-1.12562812865E+00,+130.65332919E-03
-45.35000E-06,-1.20100501226E+00,+50.25132000E-03
-45.30000E-06,-1.20603013784E+00,+50.25132000E-03
-45.25000E-06,-1.20603013784E+00,+130.65332919E-03
-45.20000E-06,-1.20603013784E+00,+130.65332919E-03
-45.15000E-06,-1.28140702145E+00,+55.27644558E-03
-45.10000E-06,-1.20603013784E+00,+50.25132000E-03
-45.05000E-06,-1.52261304902E+00,+376.88448234E-03
-45.00000E-06,-1.28643214703E+00,+2.62814073963E+00
-44.95000E-06,-1.28643214703E+00,+4.39698494179E+00
-44.90000E-06,-1.28643214703E+00,+5.91959799081E+00
-44.85000E-06,-1.28643214703E+00,+7.04522611946E+00
-44.80000E-06,-1.36180903064E+00,+8.01005022973E+00
-44.75000E-06,-1.36683415622E+00,+8.81407032162E+00
-44.70000E-06,-1.36683415622E+00,+9.45728639513E+00
-44.65000E-06,-1.36683415622E+00,+9.93969845027E+00
-44.60000E-06,-1.44723616540E+00,+10.34170849621E+00
-44.55000E-06,-1.44723616540E+00,+10.66331653297E+00
-44.50000E-06,-1.44723616540E+00,+10.90452256054E+00
-44.45000E-06,-1.44723616540E+00,+11.14572858810E+00
-44.40000E-06,-1.44723616540E+00,+11.30653260648E+00
-44.35000E-06,-1.52763817459E+00,+11.38693461567E+00
-44.30000E-06,-1.52261304902E+00,+11.54773863405E+00
-44.25000E-06,-1.52261304902E+00,+11.62311551766E+00
-44.20000E-06,-1.52763817459E+00,+11.62814064324E+00
-44.15000E-06,-1.52763817459E+00,+11.70854265243E+00
-44.10000E-06,-1.52763817459E+00,+11.78894466162E+00
-44.05000E-06,-1.60804018378E+00,+11.78894466162E+00
-44.00000E-06,-1.52763817459E+00,+11.86934667081E+00
-43.95000E-06,-1.60804018378E+00,+11.86934667081E+00
-43.90000E-06,-1.60804018378E+00,+11.86934667081E+00
-43.85000E-06,-1.60804018378E+00,+11.86934667081E+00
-43.80000E-06,-1.68341706740E+00,+11.86934667081E+00
-43.75000E-06,-1.60804018378E+00,+11.94974868000E+00
-43.70000E-06,-1.68844219297E+00,+11.94974868000E+00
-43.65000E-06,-1.68844219297E+00,+11.94974868000E+00
-43.60000E-06,-1.68844219297E+00,+11.94974868000E+00
-43.55000E-06,-1.68844219297E+00,+11.94974868000E+00
-43.50000E-06,-1.76884420216E+00,+11.94974868000E+00
-43.45000E-06,-1.76884420216E+00,+11.94974868000E+00
-43.40000E-06,-1.76884420216E+00,+11.94974868000E+00
-43.35000E-06,-1.76884420216E+00,+11.94974868000E+00
-43.30000E-06,-1.76884420216E+00,+11.94974868000E+00
-43.25000E-06,-1.76884420216E+00,+11.94974868000E+00
-43.20000E-06,-1.76884420216E+00,+11.94974868000E+00
-43.15000E-06,-1.84924621135E+00,+11.94974868000E+00
-43.10000E-06,-1.84924621135E+00,+11.94974868000E+00
-43.05000E-06,-1.84924621135E+00,+11.94974868000E+00
-43.00000E-06,-1.84924621135E+00,+11.94974868000E+00
-42.95000E-06,-1.92462309496E+00,+11.94974868000E+00
-42.90000E-06,-1.84924621135E+00,+11.94974868000E+00
-42.85000E-06,-1.84924621135E+00,+11.94974868000E+00
-42.80000E-06,-1.92964822054E+00,+11.78391953604E+00
-42.75000E-06,-1.92964822054E+00,-110.55269837E-03
-42.70000E-06,-2.01005022973E+00,+50.25132000E-03
-42.65000E-06,-1.92964822054E+00,+50.25132000E-03
-42.60000E-06,-2.01005022973E+00,+50.25132000E-03
-42.55000E-06,-2.01005022973E+00,+50.25132000E-03
-42.50000E-06,-2.01005022973E+00,+50.25132000E-03
-42.45000E-06,-2.01005022973E+00,+50.25132000E-03
-42.40000E-06,-2.08542711334E+00,+50.25132000E-03
-42.35000E-06,-2.09045223892E+00,+50.25132000E-03
-42.30000E-06,-2.09045223892E+00,+50.25132000E-03
-42.25000E-06,-2.09045223892E+00,+50.25132000E-03
-42.20000E-06,-2.09045223892E+00,+130.65332919E-03
-42.15000E-06,-2.16582912253E+00,+50.25132000E-03
-42.10000E-06,-2.17085424811E+00,+50.25132000E-03
-42.05000E-06,-2.17085424811E+00,+50.25132000E-03
-42.00000E-06,-2.17085424811E+00,+50.25132000E-03
-41.95000E-06,-2.17085424811E+00,+50.25132000E-03
-41.90000E-06,-2.17085424811E+00,+50.25132000E-03
-41.85000E-06,-2.24623113172E+00,+50.25132000E-03
-41.80000E-06,-2.25125625730E+00,+50.25132000E-03
-41.75000E-06,-2.25125625730E+00,+50.25132000E-03
-41.70000E-06,-2.25125625730E+00,+50.25132000E-03
-41.65000E-06,-2.25125625730E+00,+50.25132000E-03
-41.60000E-06,-2.25125625730E+00,+50.25132000E-03
-41.55000E-06,-2.25125625730E+00,+50.25132000E-03
-41.50000E-06,-2.33165826648E+00,+50.25132000E-03
-41.45000E-06,-2.33165826648E+00,+50.25132000E-03
-41.40000E-06,-2.33165826648E+00,+130.65332919E-03
-41.35000E-06,-2.33165826648E+00,+50.25132000E-03
-41.30000E-06,-2.41206027567E+00,+50.25132000E-03
-41.25000E-06,-2.33165826648E+00,+55.27644558E-03
-41.20000E-06,-2.41206027567E+00,+50.25132000E-03
-41.15000E-06,-2.41206027567E+00,+50.25132000E-03
-41.10000E-06,-2.41206027567E+00,+55.27644558E-03
-41.05000E-06,-2.41206027567E+00,+50.25132000E-03
-41.00000E-06,-2.49246228486E+00,+130.65332919E-03
-40.95000E-06,-2.41206027567E+00,+50.25132000E-03
-40.90000E-06,-2.49246228486E+00,+50.25132000E-03
-40.85000E-06,-2.49246228486E+00,+55.27644558E-03
-40.80000E-06,-2.49246228486E+00,+130.65332919E-03
-40.75000E-06,-2.49246228486E+00,+130.65332919E-03
-40.70000E-06,-2.57286429405E+00,+50.25132000E-03
-40.65000E-06,-2.57286429405E+00,+130.65332919E-03
-40.60000E-06,-2.56783916848E+00,+130.65332919E-03
-40.55000E-06,-2.57286429405E+00,+50.25132000E-03
-40.50000E-06,-2.57286429405E+00,+50.25132000E-03
-40.45000E-06,-2.57286429405E+00,+130.65332919E-03
-40.40000E-06,-2.57286429405E+00,+130.65332919E-03
-40.35000E-06,-2.57286429405E+00,+130.65332919E-03
-40.30000E-06,-2.81407032162E+00,+452.26136595E-03
-40.25000E-06,-2.65326630324E+00,+2.70351762325E+00
-40.20000E-06,-2.73366831243E+00,+4.39195981622E+00
-40.15000E-06,-2.72864318686E+00,+5.92462311639E+00
-40.10000E-06,-2.73366831243E+00,+7.12562812865E+00
-40.05000E-06,-2.72864318686E+00,+8.01005022973E+00
-40.00000E-06,-2.73366831243E+00,+8.81407032162E+00
-39.95000E-06,-2.73366831243E+00,+9.53266327875E+00
-39.90000E-06,-2.81407032162E+00,+9.93969845027E+00
-39.85000E-06,-2.73366831243E+00,+10.34170849621E+00
-39.80000E-06,-2.81407032162E+00,+10.66331653297E+00
-39.75000E-06,-2.81407032162E+00,+10.90452256054E+00
-39.70000E-06,-2.81407032162E+00,+11.14572858810E+00
-39.65000E-06,-2.81407032162E+00,+11.30653260648E+00
-39.60000E-06,-2.81407032162E+00,+11.38693461567E+00
-39.55000E-06,-2.81407032162E+00,+11.46733662486E+00
-39.50000E-06,-2.81407032162E+00,+11.62814064324E+00
-39.45000E-06,-2.89447233081E+00,+11.62814064324E+00
-39.40000E-06,-2.89447233081E+00,+11.78894466162E+00
-39.35000E-06,-2.89447233081E+00,+11.78894466162E+00
-39.30000E-06,-2.96984921442E+00,+11.86934667081E+00
-39.25000E-06,-2.89447233081E+00,+11.86934667081E+00
-39.20000E-06,-2.89447233081E+00,+11.86934667081E+00
-39.15000E-06,-2.89447233081E+00,+11.86934667081E+00
-39.10000E-06,-2.89447233081E+00,+11.94472355442E+00
-39.05000E-06,-2.97487434000E+00,+11.94974868000E+00
-39.00000E-06,-2.97487434000E+00,+11.94974868000E+00
-38.95000E-06,-2.97487434000E+00,+11.94974868000E+00
-38.90000E-06,-2.97487434000E+00,+11.94974868000E+00
-38.85000E-06,-2.97487434000E+00,+11.94974868000E+00
-38.80000E-06,-3.05527634919E+00,+11.94974868000E+00
-38.75000E-06,-3.05527634919E+00,+11.94974868000E+00
-38.70000E-06,-3.05527634919E+00,+11.94974868000E+00
-38.65000E-06,-3.05527634919E+00,+11.94974868000E+00
-38.60000E-06,-3.05527634919E+00,+11.94974868000E+00
-38.55000E-06,-3.13065323280E+00,+11.94974868000E+00
-38.50000E-06,-3.13567835838E+00,+11.94974868000E+00
-38.45000E-06,-3.13567835838E+00,+11.94974868000E+00
-38.40000E-06,-3.13567835838E+00,+11.94974868000E+00
-38.35000E-06,-3.13567835838E+00,+11.94974868000E+00
-38.30000E-06,-3.13567835838E+00,+11.94974868000E+00
-38.25000E-06,-3.21608036757E+00,+11.94974868000E+00
-38.20000E-06,-3.21105524199E+00,+11.94974868000E+00
-38.15000E-06,-3.21608036757E+00,+11.94974868000E+00
-38.10000E-06,-3.21608036757E+00,+11.94974868000E+00
-38.05000E-06,-3.21608036757E+00,+11.94974868000E+00
-38.00000E-06,-3.21608036757E+00,+11.94974868000E+00
-37.95000E-06,-3.29648237675E+00,+11.94974868000E+00
-37.90000E-06,-3.29648237675E+00,+11.94974868000E+00
-37.85000E-06,-3.29648237675E+00,+11.94974868000E+00
-37.80000E-06,-3.29648237675E+00,+12.02512556361E+00
-37.75000E-06,-3.29648237675E+00,+11.94974868000E+00
-37.70000E-06,-3.29648237675E+00,+11.94974868000E+00
-37.65000E-06,-3.29648237675E+00,+11.94974868000E+00
-37.60000E-06,-3.29648237675E+00,+11.94974868000E+00
-37.55000E-06,-3.37688438594E+00,+11.78391953604E+00
-37.50000E-06,-3.53768840432E+00,-185.92958199E-03
-37.45000E-06,-3.37688438594E+00,+50.25132000E-03
-37.40000E-06,-3.37688438594E+00,+50.25132000E-03
-37.35000E-06,-3.45226126956E+00,+50.25132000E-03
-37.30000E-06,-3.37688438594E+00,+50.25132000E-03
-37.25000E-06,-3.45226126956E+00,+50.25132000E-03
-37.20000E-06,-3.37688438594E+00,+50.25132000E-03
-37.15000E-06,-3.45728639513E+00,+50.25132000E-03
-37.10000E-06,-3.45728639513E+00,+50.25132000E-03
-37.05000E-06,-3.45728639513E+00,+50.25132000E-03
-37.00000E-06,-3.45728639513E+00,+50.25132000E-03
-36.95000E-06,-3.45728639513E+00,+50.25132000E-03
-36.90000E-06,-3.53768840432E+00,-30.15068918E-03
-36.85000E-06,-3.53768840432E+00,+50.25132000E-03
-36.80000E-06,-3.45728639513E+00,+50.25132000E-03
-36.75000E-06,-3.53768840432E+00,+50.25132000E-03
-36.70000E-06,-3.53768840432E+00,+50.25132000E-03
-36.65000E-06,-3.53768840432E+00,+55.27644558E-03
-36.60000E-06,-3.53768840432E+00,+50.25132000E-03
-36.55000E-06,-3.61306528794E+00,+50.25132000E-03
-36.50000E-06,-3.61809041351E+00,+50.25132000E-03
-36.45000E-06,-3.53768840432E+00,+50.25132000E-03
-36.40000E-06,-3.61809041351E+00,+50.25132000E-03
-36.35000E-06,-3.61809041351E+00,+50.25132000E-03
-36.30000E-06,-3.61809041351E+00,+50.25132000E-03
-36.25000E-06,-3.61809041351E+00,+50.25132000E-03
-36.20000E-06,-3.61809041351E+00,+55.27644558E-03
-36.15000E-06,-3.61809041351E+00,+50.25132000E-03
-36.10000E-06,-3.69346729713E+00,+55.27644558E-03
-36.05000E-06,-3.69849242270E+00,+130.65332919E-03
-36.00000E-06,-3.69849242270E+00,+50.25132000E-03
-35.95000E-06,-3.69849242270E+00,+130.65332919E-03
-35.90000E-06,-3.69849242270E+00,+50.25132000E-03
-35.85000E-06,-3.69849242270E+00,+130.65332919E-03
-35.80000E-06,-3.77889443189E+00,+55.27644558E-03
-35.75000E-06,-3.69849242270E+00,+130.65332919E-03
-35.70000E-06,-3.77889443189E+00,+130.65332919E-03
-35.65000E-06,-3.77386930631E+00,+130.65332919E-03
-35.60000E-06,-3.77889443189E+00,+130.65332919E-03
-35.55000E-06,-3.77889443189E+00,+130.65332919E-03
-35.50000E-06,-3.77889443189E+00,+130.65332919E-03
-35.45000E-06,-3.77889443189E+00,+55.27644558E-03
-35.40000E-06,-3.85929644108E+00,+50.25132000E-03
-35.35000E-06,-3.85929644108E+00,+50.25132000E-03
-35.30000E-06,-3.85929644108E+00,+50.25132000E-03
-35.25000E-06,-3.85929644108E+00,+130.65332919E-03
-35.20000E-06,-3.85929644108E+00,+130.65332919E-03
-35.15000E-06,-3.93969845027E+00,+130.65332919E-03
-35.10000E-06,-3.85929644108E+00,+130.65332919E-03
-35.05000E-06,-3.85929644108E+00,+130.65332919E-03
-35.00000E-06,-3.85929644108E+00,+55.27644558E-03
-34.95000E-06,-3.93969845027E+00,+130.65332919E-03
-34.90000E-06,-3.93969845027E+00,+130.65332919E-03
-34.85000E-06,-3.93969845027E+00,+130.65332919E-03
-34.80000E-06,-3.93969845027E+00,+50.25132000E-03
-34.75000E-06,-3.93969845027E+00,+130.65332919E-03
-34.70000E-06,-3.93969845027E+00,+130.65332919E-03
-34.65000E-06,-3.93969845027E+00,+130.65332919E-03
-34.60000E-06,-3.93969845027E+00,+130.65332919E-03
-34.55000E-06,-3.93969845027E+00,+130.65332919E-03
-34.50000E-06,-3.93969845027E+00,+130.65332919E-03
-34.45000E-06,-4.02010045946E+00,+211.05533838E-03
-34.40000E-06,-4.02010045946E+00,+2.06532667531E+00
-34.35000E-06,-4.02010045946E+00,+3.99497489585E+00
-34.30000E-06,-4.02010045946E+00,+5.52261307044E+00
-34.25000E-06,-4.02010045946E+00,+6.80402009189E+00
-34.20000E-06,-4.02010045946E+00,+7.76884420216E+00
-34.15000E-06,-4.10050246865E+00,+8.65326630324E+00
-34.10000E-06,-4.02010045946E+00,+9.29648237675E+00
-34.05000E-06,-4.10050246865E+00,+9.77889443189E+00
-34.00000E-06,-4.10050246865E+00,+10.26130648702E+00
-33.95000E-06,-4.10050246865E+00,+10.50251251459E+00
-33.90000E-06,-4.10050246865E+00,+10.82412055135E+00
-33.85000E-06,-4.18090447783E+00,+11.06532657892E+00
-33.80000E-06,-4.10050246865E+00,+11.22613059729E+00
-33.75000E-06,-4.10050246865E+00,+11.38693461567E+00
-33.70000E-06,-4.10050246865E+00,+11.46733662486E+00
-33.65000E-06,-4.18090447783E+00,+11.54773863405E+00
-33.60000E-06,-4.18090447783E+00,+11.62814064324E+00
-33.55000E-06,-4.18090447783E+00,+11.70854265243E+00
-33.50000E-06,-4.18090447783E+00,+11.78894466162E+00
-33.45000E-06,-4.18090447783E+00,+11.78894466162E+00
-33.40000E-06,-4.18090447783E+00,+11.78894466162E+00
-33.35000E-06,-4.18090447783E+00,+11.78894466162E+00
-33.30000E-06,-4.18090447783E+00,+11.86934667081E+00
-33.25000E-06,-4.26130648702E+00,+11.86934667081E+00
-33.20000E-06,-4.26130648702E+00,+11.86934667081E+00
-33.15000E-06,-4.18090447783E+00,+11.94974868000E+00
-33.10000E-06,-4.26130648702E+00,+11.94974868000E+00
-33.05000E-06,-4.26130648702E+00,+11.94974868000E+00
-33.00000E-06,-4.26130648702E+00,+11.94974868000E+00
-32.95000E-06,-4.26130648702E+00,+11.94974868000E+00
-32.90000E-06,-4.33668337064E+00,+11.94974868000E+00
-32.85000E-06,-4.26130648702E+00,+11.94974868000E+00
-32.80000E-06,-4.26130648702E+00,+11.94974868000E+00
-32.75000E-06,-4.33668337064E+00,+11.94974868000E+00
-32.70000E-06,-4.34170849621E+00,+11.94974868000E+00
-32.65000E-06,-4.26130648702E+00,+11.94974868000E+00
-32.60000E-06,-4.34170849621E+00,+11.94974868000E+00
-32.55000E-06,-4.34170849621E+00,+11.94974868000E+00
-32.50000E-06,-4.34170849621E+00,+11.94974868000E+00
-32.45000E-06,-4.34170849621E+00,+11.94974868000E+00
-32.40000E-06,-4.34170849621E+00,+11.94974868000E+00
-32.35000E-06,-4.34170849621E+00,+11.94974868000E+00
-32.30000E-06,-4.34170849621E+00,+11.94974868000E+00
-32.25000E-06,-4.41708537983E+00,+11.94974868000E+00
-32.20000E-06,-4.34170849621E+00,+11.94974868000E+00
-32.15000E-06,-4.34170849621E+00,+11.94974868000E+00
-32.10000E-06,-4.42211050540E+00,+11.94974868000E+00
-32.05000E-06,-4.42211050540E+00,+11.94974868000E+00
-32.00000E-06,-4.42211050540E+00,+11.94974868000E+00
-31.95000E-06,-4.42211050540E+00,+12.03015068918E+00
-31.90000E-06,-4.42211050540E+00,+11.94974868000E+00
-31.85000E-06,-4.42211050540E+00,+11.94974868000E+00
-31.80000E-06,-4.42211050540E+00,+11.94974868000E+00
-31.75000E-06,-4.49748738902E+00,+11.94974868000E+00
-31.70000E-06,-4.42211050540E+00,+11.94974868000E+00
-31.65000E-06,-4.50251251459E+00,+11.94974868000E+00
-31.60000E-06,-4.50251251459E+00,+11.94974868000E+00
-31.55000E-06,-4.50251251459E+00,+11.94974868000E+00
-31.50000E-06,-4.50251251459E+00,+11.94974868000E+00
-31.45000E-06,-4.50251251459E+00,+11.94974868000E+00
-31.40000E-06,-4.50251251459E+00,+11.94974868000E+00
-31.35000E-06,-4.50251251459E+00,+11.94974868000E+00
-31.30000E-06,-4.57788939821E+00,+11.94974868000E+00
-31.25000E-06,-4.58291452378E+00,+11.94974868000E+00
-31.20000E-06,-4.57788939821E+00,+11.94974868000E+00
-31.15000E-06,-4.58291452378E+00,+11.94974868000E+00
-31.10000E-06,-4.58291452378E+00,+11.94974868000E+00
-31.05000E-06,-4.58291452378E+00,+11.94974868000E+00
-31.00000E-06,-4.58291452378E+00,+11.94974868000E+00
-30.95000E-06,-4.58291452378E+00,+11.94974868000E+00
-30.90000E-06,-4.58291452378E+00,+11.78894466162E+00
-30.85000E-06,-4.74371854216E+00,-427.13560956E-03
-30.80000E-06,-4.65829140740E+00,+50.25132000E-03
-30.75000E-06,-4.58291452378E+00,+50.25132000E-03
-30.70000E-06,-4.65829140740E+00,+50.25132000E-03
-30.65000E-06,-4.58291452378E+00,+50.25132000E-03
-30.60000E-06,-4.66331653297E+00,+50.25132000E-03
-30.55000E-06,-4.66331653297E+00,+50.25132000E-03
-30.50000E-06,-4.66331653297E+00,+50.25132000E-03
-30.45000E-06,-4.66331653297E+00,+50.25132000E-03
-30.40000E-06,-4.66331653297E+00,+50.25132000E-03
-30.35000E-06,-4.66331653297E+00,+50.25132000E-03
-30.30000E-06,-4.66331653297E+00,+50.25132000E-03
-30.25000E-06,-4.66331653297E+00,+50.25132000E-03
-30.20000E-06,-4.66331653297E+00,+50.25132000E-03
-30.15000E-06,-4.66331653297E+00,+50.25132000E-03
-30.10000E-06,-4.66331653297E+00,+50.25132000E-03
-30.05000E-06,-4.74371854216E+00,+50.25132000E-03
-30.00000E-06,-4.66331653297E+00,+50.25132000E-03
-29.95000E-06,-4.74371854216E+00,+50.25132000E-03
-29.90000E-06,-4.73869341658E+00,+50.25132000E-03
-29.85000E-06,-4.73869341658E+00,+130.65332919E-03
-29.80000E-06,-4.74371854216E+00,+50.25132000E-03
-29.75000E-06,-4.74371854216E+00,+50.25132000E-03
-29.70000E-06,-4.74371854216E+00,+50.25132000E-03
-29.65000E-06,-4.74371854216E+00,+50.25132000E-03
-29.60000E-06,-4.74371854216E+00,+50.25132000E-03
-29.55000E-06,-4.74371854216E+00,+50.25132000E-03
-29.50000E-06,-4.74371854216E+00,+130.65332919E-03
-29.45000E-06,-4.74371854216E+00,+130.65332919E-03
-29.40000E-06,-4.74371854216E+00,+130.65332919E-03
-29.35000E-06,-4.74371854216E+00,+50.25132000E-03
-29.30000E-06,-4.82412055135E+00,+130.65332919E-03
-29.25000E-06,-4.74371854216E+00,+55.27644558E-03
-29.20000E-06,-4.74371854216E+00,+130.65332919E-03
-29.15000E-06,-4.82412055135E+00,+130.65332919E-03
-29.10000E-06,-4.82412055135E+00,+130.65332919E-03
-29.05000E-06,-4.81909542577E+00,+130.65332919E-03
-29.00000E-06,-4.82412055135E+00,+130.65332919E-03
-28.95000E-06,-4.82412055135E+00,+130.65332919E-03
-28.90000E-06,-4.82412055135E+00,+130.65332919E-03
-28.85000E-06,-4.82412055135E+00,+130.65332919E-03
-28.80000E-06,-4.82412055135E+00,+130.65332919E-03
-28.75000E-06,-4.82412055135E+00,+130.65332919E-03
-28.70000E-06,-4.82412055135E+00,+130.65332919E-03
-28.65000E-06,-4.82412055135E+00,+130.65332919E-03
-28.60000E-06,-4.82412055135E+00,+135.67845477E-03
-28.55000E-06,-4.90452256054E+00,+130.65332919E-03
-28.50000E-06,-4.82412055135E+00,+130.65332919E-03
-28.45000E-06,-4.82412055135E+00,+130.65332919E-03
-28.40000E-06,-4.90452256054E+00,+130.65332919E-03
-28.35000E-06,-4.89949743496E+00,+130.65332919E-03
-28.30000E-06,-4.82412055135E+00,+130.65332919E-03
-28.25000E-06,-4.90452256054E+00,+130.65332919E-03
-28.20000E-06,-4.90452256054E+00,+130.65332919E-03
-28.15000E-06,-4.90452256054E+00,+130.65332919E-03
-28.10000E-06,-4.90452256054E+00,+211.05533838E-03
-28.05000E-06,-4.82412055135E+00,+130.65332919E-03
-28.00000E-06,-4.90452256054E+00,+135.67845477E-03
-27.95000E-06,-4.90452256054E+00,+130.65332919E-03
-27.90000E-06,-4.90452256054E+00,+130.65332919E-03
-27.85000E-06,-4.98492456973E+00,+130.65332919E-03
-27.80000E-06,-4.90452256054E+00,+211.05533838E-03
-27.75000E-06,-4.90452256054E+00,+130.65332919E-03
-27.70000E-06,-4.90452256054E+00,+130.65332919E-03
-27.65000E-06,-4.90452256054E+00,+130.65332919E-03
-27.60000E-06,-4.90452256054E+00,+211.05533838E-03
-27.55000E-06,-4.90452256054E+00,+130.65332919E-03
-27.50000E-06,-4.90452256054E+00,+130.65332919E-03
-27.45000E-06,-4.90452256054E+00,+130.65332919E-03
-27.40000E-06,-4.90452256054E+00,+130.65332919E-03
-27.35000E-06,-4.98492456973E+00,+130.65332919E-03
-27.30000E-06,-4.90452256054E+00,+130.65332919E-03
-27.25000E-06,-4.98492456973E+00,+130.65332919E-03
-27.20000E-06,-4.90452256054E+00,+130.65332919E-03
-27.15000E-06,-4.90452256054E+00,+211.05533838E-03
-27.10000E-06,-4.97989944415E+00,+130.65332919E-03
-27.05000E-06,-4.90452256054E+00,+130.65332919E-03
-27.00000E-06,-4.90452256054E+00,+130.65332919E-03
